Provinsi,Komoditas,Tahun,Luas Panen,Produksi
SULAWESI SELATAN,Kedelai,1997,37758.0,50111.0
SULAWESI SELATAN,Kedelai,1998,38526.0,49516.0
SULAWESI SELATAN,Kedelai,1999,33090.0,43949.0
SULAWESI SELATAN,Kedelai,2000,32709.0,42710.0
SULAWESI SELATAN,Kedelai,2001,14470.0,18605.0
SULAWESI SELATAN,Kedelai,2002,14482.0,19324.0
SULAWESI SELATAN,Kedelai,2003,16992.0,24140.0
SULAWESI SELATAN,Kedelai,2004,17986.0,26873.0
SULAWESI SELATAN,Kedelai,2005,16347.0,27187.0
SULAWESI SELATAN,Kedelai,2006,14189.0,22242.0
SULAWESI SELATAN,Kedelai,2007,12029.0,18972.0
SULAWESI SELATAN,Kedelai,2008,19048.0,29125.0
SULAWESI SELATAN,Kedelai,2009,25792.0,41279.0
SULAWESI SELATAN,Kedelai,2010,23641.0,35711.0
SULAWESI SELATAN,Kedelai,2011,21441.0,33716.0
SULAWESI SELATAN,Kedelai,2012,19964.0,29938.0
SULAWESI SELATAN,Kedelai,2013,30937.0,45693.0
SULAWESI SELATAN,Kedelai,2014,36390.0,54723.0
SULAWESI SELATAN,Kedelai,2015,38036.0,67192.0
SULAWESI TENGAH,Kedelai,1993,9548.0,10634.0
SULAWESI TENGAH,Kedelai,1994,8158.0,9876.0
SULAWESI TENGAH,Kedelai,1995,5703.0,5366.0
SULAWESI TENGAH,Kedelai,1996,7624.0,9077.0
SULAWESI TENGAH,Kedelai,1997,5298.0,5626.0
SULAWESI TENGAH,Kedelai,1998,5076.0,5123.0
SULAWESI TENGAH,Kedelai,1999,5758.0,5941.0
SULAWESI TENGAH,Kedelai,2000,2389.0,2390.0
SULAWESI TENGAH,Kedelai,2001,2037.0,2032.0
SULAWESI TENGAH,Kedelai,2002,1902.0,2015.0
SULAWESI TENGAH,Kedelai,2003,1465.0,1648.0
SULAWESI TENGAH,Kedelai,2004,1915.0,2085.0
SULAWESI TENGAH,Kedelai,2005,2099.0,2241.0
SULAWESI TENGAH,Kedelai,2006,2441.0,2651.0
SULAWESI TENGAH,Kedelai,2007,2299.0,2589.0
SULAWESI TENGAH,Kedelai,2008,2362.0,2927.0
SULAWESI TENGAH,Kedelai,2009,3618.0,4722.0
SULAWESI TENGAH,Kedelai,2010,2786.0,3555.0
SULAWESI TENGAH,Kedelai,2011,4632.0,6900.0
SULAWESI TENGAH,Kedelai,2012,5621.0,8202.0
SULAWESI TENGAH,Kedelai,2013,7642.0,12654.0
SULAWESI TENGAH,Kedelai,2014,10138.0,16399.0
SULAWESI TENGAH,Kedelai,2015,7094.0,13270.0
SULAWESI TENGGARA,Kedelai,1993,4683.0,4762.0
SULAWESI TENGGARA,Kedelai,1994,6262.0,6996.0
SULAWESI TENGGARA,Kedelai,1995,7207.0,5882.0
SULAWESI TENGGARA,Kedelai,1996,5629.0,6320.0
SULAWESI TENGGARA,Kedelai,1997,4817.0,5052.0
SULAWESI TENGGARA,Kedelai,1998,5782.0,5711.0
SULAWESI TENGGARA,Kedelai,1999,6363.0,6341.0
SULAWESI TENGGARA,Kedelai,2000,3770.0,3392.0
SULAWESI TENGGARA,Kedelai,2001,1642.0,1198.0
SULAWESI TENGGARA,Kedelai,2002,2316.0,2016.0
SULAWESI TENGGARA,Kedelai,2003,2086.0,1738.0
SULAWESI TENGGARA,Kedelai,2004,2868.0,2381.0
SULAWESI TENGGARA,Kedelai,2005,3580.0,3069.0
SULAWESI TENGGARA,Kedelai,2006,3499.0,2982.0
SULAWESI TENGGARA,Kedelai,2007,3719.0,3375.0
SULAWESI TENGGARA,Kedelai,2008,4101.0,3812.0
SULAWESI TENGGARA,Kedelai,2009,6719.0,5615.0
SULAWESI TENGGARA,Kedelai,2010,2661.0,3203.0
SULAWESI TENGGARA,Kedelai,2011,5814.0,6113.0
SULAWESI TENGGARA,Kedelai,2012,3870.0,3710.0
SULAWESI TENGGARA,Kedelai,2013,3735.0,3595.0
SULAWESI TENGGARA,Kedelai,2014,5079.0,5691.0
SULAWESI TENGGARA,Kedelai,2015,7888.0,12799.0
SULAWESI UTARA,Kedelai,1993,35109.0,42361.0
SULAWESI UTARA,Kedelai,1994,22013.0,26370.0
SULAWESI UTARA,Kedelai,1995,30745.0,37643.0
SULAWESI UTARA,Kedelai,1996,28051.0,34473.0
SULAWESI UTARA,Kedelai,1997,13762.0,16177.0
SULAWESI UTARA,Kedelai,1998,5528.0,6395.0
SULAWESI UTARA,Kedelai,1999,10401.0,12381.0
SULAWESI UTARA,Kedelai,2000,6094.0,7291.0
SULAWESI UTARA,Kedelai,2001,2968.0,3572.0
SULAWESI UTARA,Kedelai,2002,1486.0,1756.0
SULAWESI UTARA,Kedelai,2003,1903.0,2320.0
SULAWESI UTARA,Kedelai,2004,4186.0,5144.0
SULAWESI UTARA,Kedelai,2005,3179.0,4112.0
SULAWESI UTARA,Kedelai,2006,3321.0,4875.0
SULAWESI UTARA,Kedelai,2007,2662.0,4578.0
SULAWESI UTARA,Kedelai,2008,5227.0,7217.0
SULAWESI UTARA,Kedelai,2009,5652.0,7667.0
SULAWESI UTARA,Kedelai,2010,5739.0,7627.0
SULAWESI UTARA,Kedelai,2011,4746.0,6319.0
SULAWESI UTARA,Kedelai,2012,2232.0,2973.0
SULAWESI UTARA,Kedelai,2013,4325.0,5780.0
SULAWESI UTARA,Kedelai,2014,5641.0,7529.0
SULAWESI UTARA,Kedelai,2015,5117.0,6685.0
SUMATERA BARAT,Kedelai,1993,12378.0,11947.0
SUMATERA BARAT,Kedelai,1994,13159.0,12583.0
SUMATERA BARAT,Kedelai,1995,12148.0,13408.0
SUMATERA BARAT,Kedelai,1996,11587.0,13126.0
SUMATERA BARAT,Kedelai,1997,8420.0,10094.0
SUMATERA BARAT,Kedelai,1998,7684.0,8874.0
SUMATERA BARAT,Kedelai,1999,10296.0,12686.0
SUMATERA BARAT,Kedelai,2000,6592.0,7614.0
SUMATERA BARAT,Kedelai,2001,4116.0,4936.0
SUMATERA BARAT,Kedelai,2002,1655.0,2078.0
SUMATERA BARAT,Kedelai,2003,1613.0,2122.0
SUMATERA BARAT,Kedelai,2004,1178.0,1575.0
SUMATERA BARAT,Kedelai,2005,1505.0,2000.0
SUMATERA BARAT,Kedelai,2006,1176.0,1438.0
SUMATERA BARAT,Kedelai,2007,883.0,1131.0
SUMATERA BARAT,Kedelai,2008,1125.0,1459.0
SUMATERA BARAT,Kedelai,2009,1882.0,3175.0
SUMATERA BARAT,Kedelai,2010,1113.0,1834.0
SUMATERA BARAT,Kedelai,2011,1345.0,1925.0
SUMATERA BARAT,Kedelai,2012,850.0,1106.0
SUMATERA BARAT,Kedelai,2013,690.0,732.0
SUMATERA BARAT,Kedelai,2014,785.0,911.0
SUMATERA BARAT,Kedelai,2015,296.0,353.0
SUMATERA SELATAN,Kedelai,1993,14433.0,14807.0
SUMATERA SELATAN,Kedelai,1994,11495.0,9837.0
SUMATERA SELATAN,Kedelai,1995,21806.0,26600.0
SUMATERA SELATAN,Kedelai,1996,19465.0,22043.0
SUMATERA SELATAN,Kedelai,1997,15775.0,18151.0
SUMATERA SELATAN,Kedelai,1998,14617.0,16070.0
SUMATERA SELATAN,Kedelai,1999,19585.0,20812.0
SUMATERA SELATAN,Kedelai,2000,7813.0,8771.0
SUMATERA SELATAN,Kedelai,2001,4761.0,5337.0
SUMATERA SELATAN,Kedelai,2002,3263.0,3788.0
SUMATERA SELATAN,Kedelai,2003,3977.0,4815.0
SUMATERA SELATAN,Kedelai,2004,3539.0,4664.0
SUMATERA SELATAN,Kedelai,2005,3796.0,5160.0
SUMATERA SELATAN,Kedelai,2006,2733.0,3788.0
SUMATERA SELATAN,Kedelai,2007,199.0,2873.0
SUMATERA SELATAN,Kedelai,2008,5352.0,7305.0
SUMATERA SELATAN,Kedelai,2009,9168.0,13702.0
SUMATERA SELATAN,Kedelai,2010,7532.0,11664.0
SUMATERA SELATAN,Kedelai,2011,8698.0,13710.0
SUMATERA SELATAN,Kedelai,2012,7756.0,12162.0
SUMATERA SELATAN,Kedelai,2013,3564.0,5140.0
SUMATERA SELATAN,Kedelai,2014,7237.0,12550.0
SUMATERA SELATAN,Kedelai,2015,11145.0,16818.0
SUMATERA UTARA,Kedelai,1993,51384.0,52786.0
SUMATERA UTARA,Kedelai,1994,55726.0,56497.0
SUMATERA UTARA,Kedelai,1995,48267.0,49655.0
SUMATERA UTARA,Kedelai,1996,33391.0,35660.0
SUMATERA UTARA,Kedelai,1997,36529.0,39303.0
SUMATERA UTARA,Kedelai,1998,42242.0,44503.0
SUMATERA UTARA,Kedelai,1999,27171.0,28817.0
SUMATERA UTARA,Kedelai,2000,12113.0,12881.0
SUMATERA UTARA,Kedelai,2001,10003.0,10719.0
SUMATERA UTARA,Kedelai,2002,9705.0,10197.0
SUMATERA UTARA,Kedelai,2003,9910.0,10466.0
SUMATERA UTARA,Kedelai,2004,11706.0,12333.0
SUMATERA UTARA,Kedelai,2005,13787.0,15793.0
SUMATERA UTARA,Kedelai,2006,6311.0,7042.0
SUMATERA UTARA,Kedelai,2007,3747.0,4345.0
SUMATERA UTARA,Kedelai,2008,9597.0,11647.0
SUMATERA UTARA,Kedelai,2009,11494.0,14206.0
SUMATERA UTARA,Kedelai,2010,7803.0,9439.0
SUMATERA UTARA,Kedelai,2011,11413.0,11426.0
SUMATERA UTARA,Kedelai,2012,5475.0,5419.0
SUMATERA UTARA,Kedelai,2013,3126.0,3229.0
SUMATERA UTARA,Kedelai,2014,5024.0,5705.0
SUMATERA UTARA,Kedelai,2015,5303.0,6549.0
ACEH,Padi,1993,0.3351,0.049
ACEH,Padi,1994,0.3614,0.0765
ACEH,Padi,1995,0.4108,0.112
ACEH,Padi,1996,0.4542,0.1591
ACEH,Padi,1997,0.4026,0.1257
ACEH,Padi,1998,0.5397,0.2216
ACEH,Padi,1999,0.5103,0.214
ACEH,Padi,2000,0.3988,0.1457
ACEH,Padi,2001,0.1978,0.0
ACEH,Padi,2002,0.2941,0.0623
ACEH,Padi,2003,0.5481,0.2775
ACEH,Padi,2004,0.5642,0.2817
ACEH,Padi,2005,0.4042,0.1522
ACEH,Padi,2006,0.3215,0.096
ACEH,Padi,2007,0.5146,0.2644
ACEH,Padi,2008,0.3618,0.1436
ACEH,Padi,2009,0.5082,0.2861
ACEH,Padi,2010,0.4738,0.3096
ACEH,Padi,2011,0.6112,0.4854
ACEH,Padi,2012,0.6457,0.4999
ACEH,Padi,2013,0.7974,0.655
ACEH,Padi,2014,0.5892,0.5288
ACEH,Padi,2015,1.0,1.0
ACEH,Padi,2018,0.3637,0.5671
ACEH,Padi,2019,0.2694,0.4314
ACEH,Padi,2020,0.3074,0.4709
ACEH,Padi,2021,0.2067,0.3578
ACEH,Padi,2022,0.0843,0.2424
ACEH,Padi,2023,0.0,0.1354
BALI,Padi,1993,1.0,0.8713
BALI,Padi,1994,0.8959,0.7697
BALI,Padi,1995,0.9676,0.8545
BALI,Padi,1996,0.9732,0.8813
BALI,Padi,1997,0.8263,0.7402
BALI,Padi,1998,0.932,0.8395
BALI,Padi,1999,0.924,0.8684
BALI,Padi,2000,0.9283,0.8421
BALI,Padi,2001,0.8254,0.7346
BALI,Padi,2002,0.8358,0.791
BALI,Padi,2003,0.787,0.7461
BALI,Padi,2004,0.7704,0.7321
BALI,Padi,2005,0.7444,0.7281
BALI,Padi,2006,0.8633,0.8823
BALI,Padi,2007,0.7832,0.8791
BALI,Padi,2008,0.7682,0.881
BALI,Padi,2009,0.8593,0.9905
BALI,Padi,2010,0.8869,0.963
BALI,Padi,2011,0.8926,0.9321
BALI,Padi,2012,0.8407,0.9527
BALI,Padi,2013,0.8607,1.0
BALI,Padi,2014,0.7494,0.931
BALI,Padi,2015,0.6724,0.9189
BALI,Padi,2018,0.2898,0.3855
BALI,Padi,2019,0.0629,0.1347
BALI,Padi,2020,0.0,0.0
BALI,Padi,2021,0.2061,0.2479
BALI,Padi,2022,0.3092,0.4242
BALI,Padi,2023,0.2853,0.3899
BANTEN,Padi,1993,0.0,0.0
BANTEN,Padi,1994,0.0,0.0
BANTEN,Padi,1995,0.0,0.0
BANTEN,Padi,1996,0.0,0.0
BANTEN,Padi,1997,0.0,0.0
BANTEN,Padi,1998,0.0,0.0
BANTEN,Padi,1999,0.0,0.0
BANTEN,Padi,2000,0.0,0.0
BANTEN,Padi,2001,0.8244,0.6548
BANTEN,Padi,2002,0.8333,0.671
BANTEN,Padi,2003,0.8564,0.7729
BANTEN,Padi,2004,0.8974,0.828
BANTEN,Padi,2005,0.9221,0.8505
BANTEN,Padi,2006,0.8573,0.8001
BANTEN,Padi,2007,0.8779,0.8297
BANTEN,Padi,2008,0.8923,0.8306
BANTEN,Padi,2009,0.9009,0.8447
BANTEN,Padi,2010,1.0,0.9356
BANTEN,Padi,2011,0.9769,0.8907
BANTEN,Padi,2012,0.8923,0.8524
BANTEN,Padi,2013,0.9687,0.9519
BANTEN,Padi,2014,0.9508,0.9346
BANTEN,Padi,2015,0.9514,1.0
BANTEN,Padi,2018,0.8485,0.771
BANTEN,Padi,2019,0.7474,0.6718
BANTEN,Padi,2020,0.8005,0.7561
BANTEN,Padi,2021,0.7831,0.7324
BANTEN,Padi,2022,0.8298,0.8171
BANTEN,Padi,2023,0.7691,0.7669
BENGKULU,Padi,1993,0.5882,0.2434
BENGKULU,Padi,1994,0.5332,0.1794
BENGKULU,Padi,1995,0.6546,0.302
BENGKULU,Padi,1996,0.72,0.3578
BENGKULU,Padi,1997,0.6329,0.3156
BENGKULU,Padi,1998,0.6029,0.2969
BENGKULU,Padi,1999,0.6424,0.3141
BENGKULU,Padi,2000,0.5767,0.2612
BENGKULU,Padi,2001,0.5383,0.301
BENGKULU,Padi,2002,0.5851,0.3091
BENGKULU,Padi,2003,0.5963,0.4045
BENGKULU,Padi,2004,0.6004,0.4084
BENGKULU,Padi,2005,0.6645,0.4838
BENGKULU,Padi,2006,0.4924,0.305
BENGKULU,Padi,2007,0.7409,0.5668
BENGKULU,Padi,2008,0.7807,0.6078
BENGKULU,Padi,2009,0.8401,0.6796
BENGKULU,Padi,2010,0.8472,0.6987
BENGKULU,Padi,2011,0.7853,0.658
BENGKULU,Padi,2012,0.9649,0.8837
BENGKULU,Padi,2013,1.0,1.0
BENGKULU,Padi,2014,0.9988,0.9157
BENGKULU,Padi,2015,0.7951,0.8744
BENGKULU,Padi,2018,0.1108,0.0503
BENGKULU,Padi,2019,0.0946,0.0721
BENGKULU,Padi,2020,0.0917,0.0617
BENGKULU,Padi,2021,0.0,0.0
BENGKULU,Padi,2022,0.0157,0.0298
BENGKULU,Padi,2023,0.0119,0.0176
DI YOGYAKARTA,Padi,1993,0.6519,0.3007
DI YOGYAKARTA,Padi,1994,0.6413,0.2976
DI YOGYAKARTA,Padi,1995,0.6337,0.2949
DI YOGYAKARTA,Padi,1996,0.6652,0.3391
DI YOGYAKARTA,Padi,1997,0.6163,0.3067
DI YOGYAKARTA,Padi,1998,0.6709,0.2473
DI YOGYAKARTA,Padi,1999,0.6219,0.226
DI YOGYAKARTA,Padi,2000,0.6721,0.3231
DI YOGYAKARTA,Padi,2001,0.663,0.3405
DI YOGYAKARTA,Padi,2002,0.6261,0.3215
DI YOGYAKARTA,Padi,2003,0.5623,0.3185
DI YOGYAKARTA,Padi,2004,0.5958,0.4129
DI YOGYAKARTA,Padi,2005,0.5668,0.3612
DI YOGYAKARTA,Padi,2006,0.5882,0.448
DI YOGYAKARTA,Padi,2007,0.6035,0.4506
DI YOGYAKARTA,Padi,2008,0.7076,0.6569
DI YOGYAKARTA,Padi,2009,0.7881,0.7489
DI YOGYAKARTA,Padi,2010,0.8131,0.7163
DI YOGYAKARTA,Padi,2011,0.8708,0.7605
DI YOGYAKARTA,Padi,2012,0.9027,1.0
DI YOGYAKARTA,Padi,2013,1.0,0.9434
DI YOGYAKARTA,Padi,2014,0.9944,0.9382
DI YOGYAKARTA,Padi,2015,0.9475,0.9975
DI YOGYAKARTA,Padi,2018,0.0,0.0
DI YOGYAKARTA,Padi,2019,0.2683,0.043
DI YOGYAKARTA,Padi,2020,0.254,0.0196
DI YOGYAKARTA,Padi,2021,0.2075,0.0964
DI YOGYAKARTA,Padi,2022,0.2599,0.1084
DI YOGYAKARTA,Padi,2023,0.1751,0.0414
DKI JAKARTA,Padi,1993,1.0,1.0
DKI JAKARTA,Padi,1994,0.7911,0.7888
DKI JAKARTA,Padi,1995,0.6454,0.649
DKI JAKARTA,Padi,1996,0.5667,0.574
DKI JAKARTA,Padi,1997,0.5252,0.5412
DKI JAKARTA,Padi,1998,0.4658,0.4646
DKI JAKARTA,Padi,1999,0.5073,0.5153
DKI JAKARTA,Padi,2000,0.5642,0.533
DKI JAKARTA,Padi,2001,0.5267,0.5563
DKI JAKARTA,Padi,2002,0.3374,0.3428
DKI JAKARTA,Padi,2003,0.228,0.1996
DKI JAKARTA,Padi,2004,0.4506,0.4255
DKI JAKARTA,Padi,2005,0.4007,0.4205
DKI JAKARTA,Padi,2006,0.1547,0.1476
DKI JAKARTA,Padi,2007,0.1951,0.2166
DKI JAKARTA,Padi,2008,0.2127,0.23
DKI JAKARTA,Padi,2009,0.2737,0.3317
DKI JAKARTA,Padi,2010,0.2812,0.3375
DKI JAKARTA,Padi,2011,0.2278,0.2745
DKI JAKARTA,Padi,2012,0.2597,0.3329
DKI JAKARTA,Padi,2013,0.2317,0.3033
DKI JAKARTA,Padi,2014,0.1688,0.199
DKI JAKARTA,Padi,2015,0.1207,0.1539
DKI JAKARTA,Padi,2018,0.0359,0.0979
DKI JAKARTA,Padi,2019,0.0266,0.0391
DKI JAKARTA,Padi,2020,0.08,0.0844
DKI JAKARTA,Padi,2021,0.0151,0.0349
DKI JAKARTA,Padi,2022,0.0,0.0
DKI JAKARTA,Padi,2023,0.0145,0.0178
GORONTALO,Padi,1993,0.0,0.0
GORONTALO,Padi,1994,0.0,0.0
GORONTALO,Padi,1995,0.0,0.0
GORONTALO,Padi,1996,0.0,0.0
GORONTALO,Padi,1997,0.0,0.0
GORONTALO,Padi,1998,0.0,0.0
GORONTALO,Padi,1999,0.0,0.0
GORONTALO,Padi,2000,0.0,0.0
GORONTALO,Padi,2001,0.5685,0.4797
GORONTALO,Padi,2002,0.5528,0.4626
GORONTALO,Padi,2003,0.5525,0.4715
GORONTALO,Padi,2004,0.602,0.4924
GORONTALO,Padi,2005,0.6239,0.5047
GORONTALO,Padi,2006,0.7011,0.5814
GORONTALO,Padi,2007,0.7106,0.6051
GORONTALO,Padi,2008,0.7488,0.7182
GORONTALO,Padi,2009,0.7663,0.7757
GORONTALO,Padi,2010,0.7328,0.7655
GORONTALO,Padi,2011,0.8424,0.827
GORONTALO,Padi,2012,0.8166,0.7421
GORONTALO,Padi,2013,0.9075,0.8934
GORONTALO,Padi,2014,1.0,0.9501
GORONTALO,Padi,2015,0.9518,1.0
GORONTALO,Padi,2018,0.9034,0.8138
GORONTALO,Padi,2019,0.7818,0.6981
GORONTALO,Padi,2020,0.7766,0.6872
GORONTALO,Padi,2021,0.7771,0.7077
GORONTALO,Padi,2022,0.7469,0.725
GORONTALO,Padi,2023,0.7789,0.7342
INDONESIA,Padi,1993,0.2033,0.0532
INDONESIA,Padi,1994,0.1329,0.0
INDONESIA,Padi,1995,0.3122,0.1076
INDONESIA,Padi,1996,0.3452,0.1545
INDONESIA,Padi,1997,0.2371,0.0952
INDONESIA,Padi,1998,0.3912,0.0916
INDONESIA,Padi,1999,0.4506,0.1482
INDONESIA,Padi,2000,0.4073,0.184
INDONESIA,Padi,2001,0.3324,0.1341
INDONESIA,Padi,2002,0.3378,0.1698
INDONESIA,Padi,2003,0.3294,0.1923
INDONESIA,Padi,2004,0.4404,0.2601
INDONESIA,Padi,2005,0.4189,0.2623
INDONESIA,Padi,2006,0.4055,0.2728
INDONESIA,Padi,2007,0.4977,0.3666
INDONESIA,Padi,2008,0.5435,0.4767
INDONESIA,Padi,2009,0.6854,0.6181
INDONESIA,Padi,2010,0.7798,0.69
INDONESIA,Padi,2011,0.7671,0.6652
INDONESIA,Padi,2012,0.8288,0.7798
INDONESIA,Padi,2013,0.9282,0.857
INDONESIA,Padi,2014,0.9185,0.842
INDONESIA,Padi,2015,1.0,1.0
INDONESIA,Padi,2018,0.3013,0.4376
INDONESIA,Padi,2019,0.1227,0.278
INDONESIA,Padi,2020,0.1175,0.2795
INDONESIA,Padi,2021,0.0548,0.2714
INDONESIA,Padi,2022,0.0653,0.283
INDONESIA,Padi,2023,0.0,0.244
JAMBI,Padi,1993,0.8936,0.9056
JAMBI,Padi,1994,0.7945,0.835
JAMBI,Padi,1995,0.8565,0.8825
JAMBI,Padi,1996,1.0,0.9883
JAMBI,Padi,1997,0.8368,0.8475
JAMBI,Padi,1998,0.7606,0.8112
JAMBI,Padi,1999,0.7577,0.8167
JAMBI,Padi,2000,0.7132,0.7889
JAMBI,Padi,2001,0.6709,0.8215
JAMBI,Padi,2002,0.6767,0.8289
JAMBI,Padi,2003,0.6364,0.8575
JAMBI,Padi,2004,0.6193,0.8592
JAMBI,Padi,2005,0.6073,0.8596
JAMBI,Padi,2006,0.5152,0.8018
JAMBI,Padi,2007,0.5748,0.0
JAMBI,Padi,2008,0.5307,0.863
JAMBI,Padi,2009,0.6129,0.9674
JAMBI,Padi,2010,0.6006,0.9408
JAMBI,Padi,2011,0.6234,0.9702
JAMBI,Padi,2012,0.5715,0.9347
JAMBI,Padi,2013,0.5964,0.9997
JAMBI,Padi,2014,0.5497,1.0
JAMBI,Padi,2015,0.3968,0.7967
JAMBI,Padi,2018,0.1651,0.5352
JAMBI,Padi,2019,0.0579,0.4146
JAMBI,Padi,2020,0.1559,0.5408
JAMBI,Padi,2021,0.0249,0.3952
JAMBI,Padi,2022,0.0,0.3615
JAMBI,Padi,2023,0.0054,0.3562
JAWA BARAT,Padi,1993,0.9411,0.6182
JAWA BARAT,Padi,1994,0.6256,0.3277
JAWA BARAT,Padi,1995,0.897,0.5885
JAWA BARAT,Padi,1996,0.886,0.5961
JAWA BARAT,Padi,1997,0.7576,0.4766
JAWA BARAT,Padi,1998,0.9861,0.3081
JAWA BARAT,Padi,1999,0.9881,0.3678
JAWA BARAT,Padi,2000,1.0,0.5967
JAWA BARAT,Padi,2001,0.4711,0.1393
JAWA BARAT,Padi,2002,0.3502,0.118
JAWA BARAT,Padi,2003,0.1403,0.0
JAWA BARAT,Padi,2004,0.4942,0.2497
JAWA BARAT,Padi,2005,0.5183,0.3056
JAWA BARAT,Padi,2006,0.3599,0.1941
JAWA BARAT,Padi,2007,0.4105,0.3439
JAWA BARAT,Padi,2008,0.3687,0.4035
JAWA BARAT,Padi,2009,0.6092,0.77
JAWA BARAT,Padi,2010,0.7526,0.8953
JAWA BARAT,Padi,2011,0.6326,0.8641
JAWA BARAT,Padi,2012,0.5576,0.7546
JAWA BARAT,Padi,2013,0.7399,1.0
JAWA BARAT,Padi,2014,0.6577,0.8674
JAWA BARAT,Padi,2015,0.4573,0.7853
JAWA BARAT,Padi,2018,0.2106,0.2633
JAWA BARAT,Padi,2019,0.0,0.0932
JAWA BARAT,Padi,2020,0.0132,0.0726
JAWA BARAT,Padi,2021,0.0415,0.1018
JAWA BARAT,Padi,2022,0.1371,0.1987
JAWA BARAT,Padi,2023,0.0033,0.0965
JAWA TENGAH,Padi,1993,0.2182,0.1264
JAWA TENGAH,Padi,1994,0.0,0.0
JAWA TENGAH,Padi,1995,0.2351,0.1329
JAWA TENGAH,Padi,1996,0.2879,0.1779
JAWA TENGAH,Padi,1997,0.2621,0.1694
JAWA TENGAH,Padi,1998,0.5716,0.2435
JAWA TENGAH,Padi,1999,0.5051,0.1741
JAWA TENGAH,Padi,2000,0.4535,0.2103
JAWA TENGAH,Padi,2001,0.4036,0.1585
JAWA TENGAH,Padi,2002,0.411,0.2182
JAWA TENGAH,Padi,2003,0.0989,0.1121
JAWA TENGAH,Padi,2004,0.3646,0.2207
JAWA TENGAH,Padi,2005,0.2989,0.196
JAWA TENGAH,Padi,2006,0.461,0.2813
JAWA TENGAH,Padi,2007,0.3068,0.2499
JAWA TENGAH,Padi,2008,0.4266,0.395
JAWA TENGAH,Padi,2009,0.6007,0.5247
JAWA TENGAH,Padi,2010,0.8029,0.6673
JAWA TENGAH,Padi,2011,0.5986,0.4665
JAWA TENGAH,Padi,2012,0.7292,0.7014
JAWA TENGAH,Padi,2013,0.9196,0.7327
JAWA TENGAH,Padi,2014,0.8016,0.538
JAWA TENGAH,Padi,2015,1.0,1.0
JAWA TENGAH,Padi,2018,0.8575,0.7759
JAWA TENGAH,Padi,2019,0.4773,0.5401
JAWA TENGAH,Padi,2020,0.4467,0.4936
JAWA TENGAH,Padi,2021,0.5256,0.5298
JAWA TENGAH,Padi,2022,0.5043,0.4565
JAWA TENGAH,Padi,2023,0.3762,0.3742
JAWA TIMUR,Padi,1993,0.1077,0.0682
JAWA TIMUR,Padi,1994,0.0,0.0
JAWA TIMUR,Padi,1995,0.0874,0.0569
JAWA TIMUR,Padi,1996,0.0782,0.0684
JAWA TIMUR,Padi,1997,0.0494,0.0489
JAWA TIMUR,Padi,1998,0.2436,0.0813
JAWA TIMUR,Padi,1999,0.3157,0.1358
JAWA TIMUR,Padi,2000,0.308,0.191
JAWA TIMUR,Padi,2001,0.2285,0.0775
JAWA TIMUR,Padi,2002,0.1901,0.1045
JAWA TIMUR,Padi,2003,0.2059,0.1273
JAWA TIMUR,Padi,2004,0.2086,0.1452
JAWA TIMUR,Padi,2005,0.2027,0.1463
JAWA TIMUR,Padi,2006,0.3023,0.2162
JAWA TIMUR,Padi,2007,0.2764,0.2276
JAWA TIMUR,Padi,2008,0.344,0.4484
JAWA TIMUR,Padi,2009,0.57,0.6098
JAWA TIMUR,Padi,2010,0.6729,0.689
JAWA TIMUR,Padi,2011,0.6082,0.4693
JAWA TIMUR,Padi,2012,0.6933,0.8032
JAWA TIMUR,Padi,2013,0.7999,0.7724
JAWA TIMUR,Padi,2014,0.8618,0.844
JAWA TIMUR,Padi,2015,1.0,1.0
JAWA TIMUR,Padi,2018,0.3028,0.3925
JAWA TIMUR,Padi,2019,0.218,0.2644
JAWA TIMUR,Padi,2020,0.3083,0.3392
JAWA TIMUR,Padi,2021,0.2963,0.3073
JAWA TIMUR,Padi,2022,0.2019,0.2532
JAWA TIMUR,Padi,2023,0.1886,0.2666
KALIMANTAN BARAT,Padi,1993,0.4438,0.1085
KALIMANTAN BARAT,Padi,1994,0.4355,0.1037
KALIMANTAN BARAT,Padi,1995,0.5249,0.1848
KALIMANTAN BARAT,Padi,1996,0.4879,0.1993
KALIMANTAN BARAT,Padi,1997,0.4991,0.1867
KALIMANTAN BARAT,Padi,1998,0.5223,0.1846
KALIMANTAN BARAT,Padi,1999,0.7014,0.3733
KALIMANTAN BARAT,Padi,2000,0.5709,0.2851
KALIMANTAN BARAT,Padi,2001,0.5741,0.3361
KALIMANTAN BARAT,Padi,2002,0.5105,0.3943
KALIMANTAN BARAT,Padi,2003,0.5389,0.4495
KALIMANTAN BARAT,Padi,2004,0.5876,0.494
KALIMANTAN BARAT,Padi,2005,0.5342,0.445
KALIMANTAN BARAT,Padi,2006,0.6407,0.5564
KALIMANTAN BARAT,Padi,2007,0.7308,0.7125
KALIMANTAN BARAT,Padi,2008,0.8292,0.8402
KALIMANTAN BARAT,Padi,2009,0.8098,0.8128
KALIMANTAN BARAT,Padi,2010,0.8493,0.8699
KALIMANTAN BARAT,Padi,2011,0.915,0.9086
KALIMANTAN BARAT,Padi,2012,0.8465,0.8118
KALIMANTAN BARAT,Padi,2013,1.0,1.0
KALIMANTAN BARAT,Padi,2014,0.9476,0.9082
